309.084369	7.808975	21.372208
309.446440	8.374517	21.458505
313.029463	14.494093	22.484007
316.815289	20.778526	23.131269
321.144117	27.485070	22.773503
326.496147	33.063237	19.720754
333.074354	37.278373	13.429143
341.428834	39.601029	4.676266
350.785529	40.834334	-5.484498
358.801740	40.616532	-12.318224
366.500187	40.075891	-18.399687
370.820567	35.009242	-19.692197
374.694228	29.615682	-20.241479
376.577004	22.711710	-17.411617
378.289749	16.421779	-13.802684
379.696318	11.224921	-8.771279
382.141679	6.648884	-5.400116
385.455594	2.603110	-3.438885
391.754818	-1.166955	-3.036923
399.189334	-4.833447	-3.236744
410.461707	-7.871230	-5.867439
422.247609	-10.749827	-8.787743
435.176815	-12.473712	-11.969272
447.366066	-13.536422	-14.583347
457.457056	-12.737197	-15.562085
465.583943	-10.674491	-15.381741
471.238200	-7.012519	-13.752756
474.690770	-2.856509	-11.056616
476.831746	1.621127	-7.691464
477.368363	4.549587	-5.543671
477.533171	7.116411	-3.674584
476.419323	8.435162	-2.894621
475.170605	9.639836	-2.195789
473.243165	10.328819	-1.862357
471.320719	10.906143	-1.600083
469.402942	11.269775	-1.474642
467.506688	11.549027	-1.390577
465.632602	11.753024	-1.343425
463.689178	11.879202	-1.330733
461.722951	11.975083	-1.331584
459.655175	12.015822	-1.352695
457.572383	12.048064	-1.375353
455.370191	12.039206	-1.395711
453.138396	12.008241	-1.413322
450.804443	11.909607	-1.424467
448.412980	11.797109	-1.427242
445.944089	11.666584	-1.419407
443.395436	11.526408	-1.390746
440.798064	11.380700	-1.348786
438.115451	11.231847	-1.271326
435.412927	11.082995	-1.184688
432.639227	10.967347	-1.051243
429.857616	10.865631	-0.910814
427.035746	10.829324	-0.737635
424.197469	10.819244	-0.551214
421.326346	10.858860	-0.338631
418.399055	10.929836	-0.110148
415.419998	11.029239	0.132956
412.306631	11.221909	0.380974
409.135403	11.453700	0.631074
405.757865	11.761796	0.852537
402.338752	12.083361	1.066331
398.766761	12.451913	1.217317
395.211803	12.818136	1.347874
391.726266	13.176044	1.413097
388.473023	13.506685	1.458557
385.534146	13.802476	1.476654
383.176668	14.059375	1.474424
381.187681	14.293151	1.458481
379.925119	14.433637	1.464685
378.846753	14.551983	1.475594
378.466729	14.634752	1.523866
378.190594	14.713073	1.578440
378.426515	14.756444	1.671169
378.757725	14.773871	1.742833
379.290164	14.736459	1.772697
380.070204	14.664614	1.735244
381.083691	14.563223	1.638808
382.359604	14.317867	1.367359
383.742550	14.015264	1.022298
385.227751	13.107134	0.501753
386.727292	12.083234	-0.038632
388.309007	10.524914	-0.462589
389.869965	8.999300	-0.840947
391.355731	7.590709	-1.063524
392.689916	6.402623	-1.211480
393.808069	5.529281	-1.255631
394.788794	4.932778	-1.244790
395.680138	4.524813	-1.198227
396.530744	4.287146	-0.909937
397.376039	4.098717	-0.553636
397.952187	3.968329	-0.021414
398.482344	3.848087	0.522034
398.775450	3.776850	1.088848
399.012724	3.733194	1.646055
399.128161	3.748491	2.182285
399.137926	3.910866	2.644751
399.050991	4.220655	3.034358
398.531936	4.561460	3.301479
397.815421	4.916090	3.510897
395.073624	5.318848	3.600323
392.020042	5.736134	3.668696
388.487039	6.325880	3.638097
385.293627	6.963198	3.617491
383.196617	7.767612	3.624521
381.762962	8.529813	3.588740
381.297570	9.234291	3.490409
381.282342	9.735191	3.217958
381.583915	10.096728	2.826179
382.569785	10.341361	2.468586
383.753771	10.553236	2.122215
385.108832	10.755172	2.002096
386.397021	10.952065	1.909141
387.226587	11.110429	1.933420
387.923720	11.222193	1.938736
388.324556	11.231310	1.906656
388.643617	11.140513	1.612773
388.877457	10.947378	1.052202
389.072315	10.535988	0.185303
389.251941	10.021305	-0.830590
389.671638	9.356568	-1.619517
390.183792	8.663734	-2.359510
391.904536	7.895207	-2.709494
393.933051	7.111222	-3.019451
397.066481	6.275141	-3.169677
399.995734	5.508382	-3.282284
402.620387	4.847545	-3.335221
404.533948	4.415401	-3.283715
405.928549	4.150280	-3.156401
406.721013	4.044997	-3.006078
407.323530	3.990476	-2.848151
407.324291	4.228195	-2.798991
407.202547	4.520757	-2.771041
406.453753	5.091458	-2.853786
405.168395	5.693959	-2.931543
402.626763	6.372658	-3.000272
399.958932	7.015686	-3.042292
397.144381	7.621316	-3.055877
394.550292	8.131774	-3.043411
392.067283	8.593927	-3.017168
389.664182	8.953373	-2.950437
387.275243	9.291228	-2.875425
384.853644	9.520151	-2.791721
382.431612	9.727534	-2.712084
380.006171	9.849749	-2.650148
377.606474	9.943034	-2.591465
375.247288	9.989718	-2.538613
372.934985	10.010587	-2.485368
370.658097	10.011592	-2.431914
368.432866	9.987356	-2.379761
366.224255	9.954590	-2.327963
364.070537	9.904798	-2.278810
361.926434	9.850887	-2.229631
359.834526	9.774394	-2.179492
357.759618	9.686334	-2.128168
355.728298	9.569560	-2.074156
353.725656	9.441645	-2.018826
351.755302	9.300907	-1.962088
349.823743	9.152186	-1.904405
347.911750	8.998886	-1.846289
346.048337	8.837891	-1.786553
344.193247	8.674762	-1.726577
342.398323	8.505331	-1.664460
340.613339	8.334987	-1.602298
338.879809	8.162978	-1.539484
337.169253	7.990224	-1.476758
335.499432	7.816761	-1.414073
333.865746	7.643582	-1.351227
332.260754	7.470641	-1.288251
330.705458	7.301264	-1.224828
329.166679	7.133012	-1.161263
327.687025	6.972005	-1.097638
326.216652	6.812243	-1.034046
324.796665	6.659155	-0.971002
323.388038	6.507230	-0.908436
322.011685	6.358461	-0.847270
320.652848	6.211344	-0.787679
319.315152	6.066231	-0.729975
318.003999	5.925634	-0.674379
316.707608	5.787730	-0.619897
315.446905	5.659209	-0.567389
314.193517	5.533007	-0.515192
312.984712	5.416501	-0.464658
311.783744	5.300803	-0.414020
310.621126	5.187748	-0.363360
309.475561	5.074298	-0.312021
308.360776	4.959965	-0.259571
307.271996	4.844189	-0.206637
306.204968	4.727243	-0.153342
305.171050	4.610272	-0.102152
304.149158	4.493453	-0.051852
303.165627	4.377588	-0.004852
302.188590	4.261563	0.041540
301.246539	4.140783	0.086273
300.314495	4.015825	0.131334
299.411945	3.879089	0.177496
298.536921	3.733057	0.225669
297.696454	3.575435	0.276342
296.924074	3.408799	0.329775
296.192289	3.236778	0.384745
295.595280	3.061708	0.438521
295.030853	2.886171	0.491791
294.668893	2.713378	0.533997
294.342725	2.542462	0.573125
294.176299	2.377680	0.599104
294.056406	2.219023	0.620140
294.021623	2.070804	0.632354
294.023602	1.936025	0.634001
294.058034	1.813337	0.626225
294.267440	1.710714	0.574723
294.549584	1.616967	0.504923
295.192283	1.541978	0.416359
295.890312	1.469436	0.329319
296.706616	1.390697	0.299136
297.501197	1.284861	0.282943
298.225246	1.097774	0.309123
298.925192	0.715234	0.502266
299.592848	0.075013	0.915797
300.379669	-1.150230	2.129511
301.244588	-2.746178	3.851989
302.791313	-4.837369	5.714640
304.526788	-7.051566	7.614069
308.752197	-8.755007	8.245438
313.890990	-10.276830	8.545312
323.470680	-10.970943	7.238750
334.940132	-11.200821	5.244214
350.069172	-10.536122	1.911030
365.004291	-9.445982	-0.795784
379.763786	-7.960371	-2.907652
390.139341	-6.471931	-3.684666
398.638773	-4.997238	-3.880655
402.946180	-3.697141	-3.182595
406.589347	-2.439169	-2.400981
408.801813	-1.267002	-2.168993
411.013656	-0.112271	-2.291039
413.259847	1.009483	-3.506457
415.510432	2.108794	-5.405832
417.781369	3.178820	-8.222023
420.075867	4.113823	-11.038813
422.367880	4.952959	-13.832943
424.780419	5.443393	-15.704744
427.182093	5.829103	-17.302354
429.564880	5.123719	-17.829216
431.807626	4.157795	-17.979253
433.492275	1.966317	-16.198755
434.810769	-0.083084	-13.911015
435.420266	-1.813241	-10.615174
435.560516	-2.969251	-7.868626
435.250164	-3.567424	-5.666227
433.881874	-3.854275	-4.274114
432.016425	-3.996889	-3.254708
429.658243	-3.951466	-2.711353
427.234724	-3.866396	-2.254557
425.007163	-3.608568	-2.015917
422.790711	-3.353547	-1.801775
420.597818	-3.117074	-1.666874
418.354353	-2.892071	-1.546807
416.036728	-2.685284	-1.447776
413.662293	-2.502718	-1.351959
411.248388	-2.337003	-1.258105
408.801948	-2.202409	-1.161520
406.345978	-2.077140	-1.063778
403.871783	-1.985593	-0.963427
401.395280	-1.899773	-0.861860
398.907830	-1.838994	-0.754888
396.416470	-1.784500	-0.642841
393.915982	-1.743324	-0.519829
391.408875	-1.705474	-0.388469
388.894912	-1.670896	-0.248513
386.371779	-1.631988	-0.099130
383.844248	-1.590874	0.054924
381.303299	-1.546939	0.217037
378.759667	-1.502631	0.380711
376.208634	-1.465606	0.546183
373.662234	-1.429669	0.708744
371.133979	-1.398209	0.860516
368.634981	-1.365435	1.000425
366.181435	-1.330608	1.122225
363.801715	-1.294351	1.231153
361.477369	-1.256532	1.330662
359.286978	-1.221747	1.422658
357.142011	-1.187022	1.512361
355.195492	-1.161523	1.604391
353.290043	-1.136371	1.697370
351.565644	-1.118255	1.794287
349.893749	-1.099127	1.889653
