316.031034	11.978482	-0.850931
316.029107	11.940315	-0.851087
315.802136	11.513938	-0.914956
315.543070	11.041702	-0.970963
315.189253	10.440135	-1.004714
314.699213	9.850520	-1.021045
314.038828	9.275078	-1.015975
313.199071	8.758095	-1.010053
312.252569	8.276037	-1.003823
311.300174	7.876559	-1.017827
310.346051	7.497265	-1.036963
309.464839	7.221829	-1.114208
308.590321	6.964262	-1.207733
307.748619	6.787270	-1.376714
306.913981	6.635435	-1.569419
306.094182	6.530769	-1.805955
305.279138	6.448666	-2.037196
304.468112	6.386869	-2.263336
303.644940	6.339026	-2.446173
302.815398	6.296991	-2.610700
301.937160	6.258287	-2.709794
301.045308	6.219343	-2.796155
300.069631	6.171000	-2.824081
299.067913	6.121969	-2.841832
297.988493	6.070932	-2.828371
296.869102	6.030908	-2.806575
295.695692	6.006113	-2.773477
294.481445	6.001820	-2.717377
293.240118	6.011402	-2.645888
291.976476	6.091942	-2.485720
290.706319	6.193107	-2.300302
289.460533	6.373757	-1.991084
288.227899	6.561874	-1.665192
287.071748	6.770097	-1.270880
285.965782	6.980196	-0.871276
284.967165	7.192568	-0.461090
284.061265	7.408750	-0.072703
283.248489	7.628090	0.293571
282.543970	7.829514	0.601540
281.890481	8.021723	0.881634
281.339046	8.148687	1.063839
280.806911	8.261313	1.225603
280.349471	8.310382	1.291203
279.903135	8.347414	1.345376
279.498788	8.344086	1.360321
279.105944	8.320946	1.353707
278.731145	8.268154	1.314607
278.346265	8.196782	1.227846
277.954066	8.111641	1.105624
277.507242	7.998282	0.992032
277.042293	7.875617	0.880757
276.514172	7.673999	0.846156
275.988801	7.438455	0.825458
275.530200	6.983767	0.873645
275.155344	6.360651	1.005576
274.985824	5.333147	1.339844
274.999994	3.952570	1.864130
275.216837	2.178798	2.601143
275.685754	0.268419	3.250795
276.282713	-1.716336	3.855248
277.649218	-3.252912	4.113851
279.175215	-4.693055	4.301156
281.553594	-5.394138	4.296852
283.972828	-6.004660	4.239709
286.575836	-6.224970	3.957432
289.087532	-6.345830	3.435777
291.445023	-6.298565	2.506801
293.721300	-5.973280	1.471566
295.931542	-5.422225	0.348443
298.543219	-4.755314	-0.250246
301.302709	-4.047692	-0.656322
306.640809	-3.932907	-0.122487
312.821068	-3.928877	0.684226
325.062493	-4.432872	3.351992
338.618401	-4.867506	5.686181
355.777271	-5.108975	7.121746
372.677875	-5.136109	7.849972
389.266404	-4.901388	7.710763
403.740062	-4.236530	5.611698
416.951806	-3.317511	2.364805
426.932905	-1.533347	-2.406336
436.132764	0.450311	-7.538156
440.028542	2.915683	-10.237344
443.472403	5.353765	-12.541496
445.084013	7.665868	-13.013130
446.603109	9.854450	-13.098904
447.977501	11.814904	-12.456661
449.238468	13.556697	-11.413173
450.403863	15.102638	-10.004730
450.878250	16.379542	-8.694188
451.067900	17.547138	-7.423680
450.514198	18.497585	-6.094645
449.872830	19.403615	-4.761929
449.278219	20.046017	-3.505941
448.792722	20.675933	-2.362387
448.626732	21.265493	-1.571475
449.368882	22.186401	-0.998400
451.339302	23.557425	-0.721469
455.475221	25.533568	-0.786243
461.036699	27.907555	-1.072802
468.454070	29.825919	-2.194068
476.372022	31.622314	-3.542108
483.739050	32.037172	-4.619129
490.536142	32.132067	-5.574641
494.052322	30.601645	-5.871271
496.945659	28.744369	-6.061878
498.512769	26.192252	-6.030325
499.429912	23.858590	-5.726795
499.701009	21.735674	-5.155284
499.495056	19.855583	-4.365490
499.069369	18.087512	-3.474961
497.822500	16.817314	-2.721857
496.439282	15.645867	-1.993255
494.831585	14.919061	-1.314761
493.335868	14.243454	-0.636268
492.219460	13.751010	0.042064
491.317627	13.321587	0.678887
490.733561	12.987055	1.253645
490.355883	12.730334	1.677619
490.130035	12.529763	1.993117
489.961124	12.385537	2.129499
489.813357	12.258818	2.209636
489.129867	12.097469	2.000052
488.296206	11.928042	1.755932
486.599499	11.716333	1.398434
484.886279	11.498698	1.070711
483.125269	11.267200	0.815313
481.302832	11.037862	0.604299
479.412696	10.810903	0.441671
477.364709	10.608858	0.301817
475.235397	10.419677	0.173031
472.922958	10.266558	0.019836
470.574930	10.119316	-0.140052
468.157638	9.935312	-0.359564
465.729227	9.733100	-0.581139
463.249539	9.458355	-0.809369
460.688336	9.181231	-1.007350
457.991466	8.899873	-1.155904
455.143404	8.653525	-1.243396
452.176616	8.434116	-1.282336
449.216866	8.225717	-1.291539
446.261376	8.020490	-1.289946
443.527089	7.861496	-1.281084
440.846838	7.713148	-1.272655
438.467764	7.629528	-1.274706
436.165733	7.551624	-1.268791
434.061390	7.489569	-1.242352
431.969852	7.432979	-1.195972
429.892781	7.383059	-1.125930
427.802599	7.338622	-1.041505
425.704540	7.297270	-0.948652
423.635458	7.241321	-0.882148
421.572389	7.182004	-0.820984
419.606078	7.015515	-0.806899
417.705298	6.818072	-0.814357
416.109590	6.478432	-0.924056
414.766839	6.112622	-1.040060
413.880046	5.699427	-1.168636
413.298076	5.294083	-1.252535
412.978567	4.895598	-1.298405
412.753677	4.415131	-1.292235
412.564943	3.903486	-1.265967
412.158172	3.241511	-1.182429
411.712050	2.582103	-1.100635
411.111619	2.137070	-1.103092
410.540263	1.780300	-1.117460
410.059396	1.678224	-1.163542
409.669633	1.654704	-1.217111
409.399541	1.733822	-1.279754
409.174570	1.835003	-1.314364
408.977408	1.950146	-1.331579
408.631420	2.048193	-1.307134
408.246601	2.141894	-1.272145
407.329732	2.224093	-1.087264
406.267527	2.305439	-0.882946
404.489881	2.383701	-0.590337
402.630232	2.480812	-0.303402
400.606216	2.615044	-0.026301
398.675232	2.769845	0.227499
396.830723	2.943736	0.459653
395.062051	3.083463	0.686588
393.326045	3.207959	0.911068
391.533049	3.287173	1.157446
389.721166	3.358954	1.409370
387.726867	3.417014	1.706485
385.683299	3.486844	2.021725
383.478138	3.595126	2.396386
381.223044	3.739531	2.808077
378.897179	3.934627	3.271952
376.561084	4.197785	3.774509
374.218465	4.507231	4.303298
371.904420	4.967932	4.858489
369.599721	5.472699	5.421655
367.402267	6.209867	5.977603
365.255651	6.971984	6.529384
363.389788	7.823274	7.051115
361.667490	8.659237	7.577197
360.253038	9.461811	8.110604
359.031348	10.179919	8.652082
358.005488	10.811983	9.201474
357.108459	11.285193	9.732852
356.273956	11.682146	10.255936
355.399693	11.901956	10.711185
354.510297	12.090087	11.150390
353.379829	12.221896	11.453607
352.194222	12.383397	11.725198
350.809800	12.650967	11.880968
349.430072	13.081555	11.988721
348.059183	13.761202	12.022831
346.787904	14.755267	11.937543
345.591380	15.983527	11.761838
344.531807	17.510109	11.296828
343.517986	19.135136	10.735101
342.513357	20.756635	9.600319
341.496331	22.328356	8.398843
340.365324	23.529993	7.000181
339.187312	24.549051	5.632031
337.893216	25.139621	4.336510
336.547869	25.457454	3.129323
335.145871	25.474908	2.019360
333.785847	25.221304	1.026582
332.449959	24.824537	0.095800
331.204936	24.098385	-0.701158
329.980924	23.305070	-1.469644
328.808919	22.374540	-2.133850
327.638153	21.437535	-2.780036
326.469863	20.474222	-3.354084
325.287028	19.529460	-3.892383
324.080152	18.615247	-4.371769
322.866587	17.746541	-4.796447
321.647308	16.914316	-5.177358
320.456535	16.158862	-5.479890
319.275582	15.431218	-5.753883
318.197534	14.904557	-5.918075
317.168036	14.441772	-6.058210
316.503771	14.394226	-6.071443
316.048253	14.520145	-5.988398
316.134637	15.095016	-5.652828
316.861203	15.940235	-4.794416
318.352679	17.102175	-3.311810
321.453579	18.268667	-0.789683
325.478045	19.429792	2.319751
331.796659	19.169753	5.092856
338.633797	18.579459	7.782172
346.607954	16.536247	8.605289
354.612917	14.313745	9.206626
362.724417	11.315939	8.819731
370.739602	8.561708	7.831220
378.580648	6.244173	5.766310
386.028779	4.445875	2.927948
393.140517	3.092741	-0.571210
399.468095	2.084383	-3.746879
405.486813	1.211839	-6.794091
410.258169	0.396586	-8.628471
414.756128	-0.388660	-10.232084
